# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0.08408         	4.56874423e-04	3.69124167e-04	4.00388900e-04	1.00385495e-03	1.44600297e-06	1.51881022e-06
0.0841          	4.56420442e-04	3.68838493e-04	4.02237885e-04	1.00512772e-03	1.44001286e-06	1.54070918e-06
0.08412         	4.55967797e-04	3.68510948e-04	4.04101456e-04	1.00639241e-03	1.43375821e-06	1.56974640e-06
0.08414         	4.55531847e-04	3.68217484e-04	4.05991175e-04	1.00765389e-03	1.42895113e-06	1.58568558e-06
0.08416         	4.55079256e-04	3.67939982e-04	4.07869341e-04	1.00887539e-03	1.42354655e-06	1.57617776e-06
0.08418         	4.54578929e-04	3.67644787e-04	4.09719208e-04	1.01005985e-03	1.41827235e-06	1.54066041e-06
0.0842          	4.54035330e-04	3.67310840e-04	4.11564423e-04	1.01117548e-03	1.41236419e-06	1.47412790e-06
0.08422         	4.53454529e-04	3.66949837e-04	4.13396385e-04	1.01230822e-03	1.40598617e-06	1.50704452e-06
0.08424         	4.52849415e-04	3.66559281e-04	4.15204862e-04	1.01341741e-03	1.40012844e-06	1.54636308e-06
0.08426         	4.52193876e-04	3.66133771e-04	4.17017323e-04	1.01445853e-03	1.39484870e-06	1.57653141e-06
0.08428         	4.51488882e-04	3.65702382e-04	4.18874832e-04	1.01543581e-03	1.39055670e-06	1.59184046e-06
0.0843          	4.50744358e-04	3.65315683e-04	4.20730541e-04	1.01635413e-03	1.38661017e-06	1.58699202e-06
0.08432         	4.49965205e-04	3.64908266e-04	4.22561862e-04	1.01721571e-03	1.38199353e-06	1.55650048e-06
0.08434         	4.49163462e-04	3.64467080e-04	4.24380791e-04	1.01798357e-03	1.37772303e-06	1.49457538e-06
0.08436         	4.48347627e-04	3.63999709e-04	4.26188870e-04	1.01878227e-03	1.37196325e-06	1.49950671e-06
0.08438         	4.47511275e-04	3.63504047e-04	4.27974251e-04	1.01956763e-03	1.36660579e-06	1.53182663e-06
0.0844          	4.46669137e-04	3.62969511e-04	4.29758362e-04	1.02032657e-03	1.36157114e-06	1.57270192e-06
0.08442         	4.45817670e-04	3.62430940e-04	4.31580786e-04	1.02105637e-03	1.35865422e-06	1.60207183e-06
0.08444         	4.44957377e-04	3.61919051e-04	4.33396841e-04	1.02174225e-03	1.35597240e-06	1.59325750e-06
0.08446         	4.44075921e-04	3.61417554e-04	4.35210035e-04	1.02239410e-03	1.35198697e-06	1.54933549e-06
0.08448         	4.43181230e-04	3.60906372e-04	4.37038419e-04	1.02303409e-03	1.34757937e-06	1.49368149e-06
0.0845          	4.42280900e-04	3.60351376e-04	4.38875864e-04	1.02373279e-03	1.34281581e-06	1.50371917e-06
0.08452         	4.41362236e-04	3.59769825e-04	4.40694007e-04	1.02445711e-03	1.33615677e-06	1.51296601e-06
0.08454         	4.40421159e-04	3.59163140e-04	4.42500002e-04	1.02513737e-03	1.32953451e-06	1.54294013e-06
0.08456         	4.39470000e-04	3.58542704e-04	4.44343496e-04	1.02577999e-03	1.32485082e-06	1.56981728e-06
0.08458         	4.38493117e-04	3.57958439e-04	4.46170891e-04	1.02639149e-03	1.31997694e-06	1.56289397e-06
0.0846          	4.37537759e-04	3.57354855e-04	4.47970575e-04	1.02697167e-03	1.31583327e-06	1.53119965e-06
0.08462         	4.36630660e-04	3.56745896e-04	4.49746089e-04	1.02754768e-03	1.30998960e-06	1.47701380e-06
0.08464         	4.35755652e-04	3.56124682e-04	4.51493141e-04	1.02819848e-03	1.30313886e-06	1.48011375e-06
0.08466         	4.34869249e-04	3.55467932e-04	4.53217524e-04	1.02891721e-03	1.29636353e-06	1.51532985e-06
0.08468         	4.33965487e-04	3.54769341e-04	4.54921220e-04	1.02960180e-03	1.28984904e-06	1.53951077e-06
0.0847          	4.33040920e-04	3.54060269e-04	4.56647413e-04	1.03029105e-03	1.28601312e-06	1.56554540e-06
0.08472         	4.32100381e-04	3.53394914e-04	4.58369775e-04	1.03091689e-03	1.28317423e-06	1.56618688e-06
0.08474         	4.31132040e-04	3.52721354e-04	4.60052403e-04	1.03151384e-03	1.27997297e-06	1.54492477e-06
0.08476         	4.30155092e-04	3.52018983e-04	4.61711027e-04	1.03210968e-03	1.27652102e-06	1.48938224e-06
0.08478         	4.29154138e-04	3.51302431e-04	4.63353019e-04	1.03273578e-03	1.27253703e-06	1.46750292e-06
0.0848          	4.28151926e-04	3.50561338e-04	4.64969444e-04	1.03335160e-03	1.26793022e-06	1.51111014e-06
0.08482         	4.27148739e-04	3.49797135e-04	4.66561789e-04	1.03394151e-03	1.26331751e-06	1.53791380e-06
0.08484         	4.26123835e-04	3.48992245e-04	4.68180935e-04	1.03447113e-03	1.25777324e-06	1.57087199e-06
0.08486         	4.25089010e-04	3.48241995e-04	4.69794652e-04	1.03493899e-03	1.25180302e-06	1.57375702e-06
0.08488         	4.24035533e-04	3.47483766e-04	4.71389767e-04	1.03531484e-03	1.24704516e-06	1.54839947e-06
0.0849          	4.22984056e-04	3.46708310e-04	4.72960398e-04	1.03565948e-03	1.24333077e-06	1.49737460e-06
0.08492         	4.21936140e-04	3.45901552e-04	4.74519608e-04	1.03602499e-03	1.23778153e-06	1.46998816e-06
0.08494         	4.20887338e-04	3.45086312e-04	4.76054120e-04	1.03645475e-03	1.23209797e-06	1.48966471e-06
0.08496         	4.19819747e-04	3.44241613e-04	4.77559423e-04	1.03685344e-03	1.22865407e-06	1.53159724e-06
0.08498         	4.18729138e-04	3.43384025e-04	4.79092405e-04	1.03724607e-03	1.22634377e-06	1.56448184e-06
0.085           	4.17609880e-04	3.42547040e-04	4.80614940e-04	1.03762917e-03	1.22469120e-06	1.58159181e-06
0.08502         	4.16464323e-04	3.41727739e-04	4.82111920e-04	1.03800192e-03	1.22192754e-06	1.55254281e-06
0.08504         	4.15317342e-04	3.40886163e-04	4.83575108e-04	1.03833676e-03	1.21829454e-06	1.48528773e-06
0.08506         	4.14171641e-04	3.40019032e-04	4.85017860e-04	1.03870686e-03	1.21489837e-06	1.46331381e-06
0.08508         	4.13018952e-04	3.39141703e-04	4.86436894e-04	1.03915734e-03	1.21048914e-06	1.49074461e-06
0.0851          	4.11844590e-04	3.38253017e-04	4.87826490e-04	1.03958989e-03	1.20593782e-06	1.51226474e-06
0.08512         	4.10650068e-04	3.37341987e-04	4.89240709e-04	1.03999203e-03	1.20210449e-06	1.54644841e-06
0.08514         	4.09431038e-04	3.36468628e-04	4.90661584e-04	1.04038824e-03	1.19754141e-06	1.55948253e-06
0.08516         	4.08189795e-04	3.35587891e-04	4.92067739e-04	1.04076428e-03	1.19385372e-06	1.53717334e-06
0.08518         	4.06935701e-04	3.34707081e-04	4.93468800e-04	1.04110066e-03	1.18934371e-06	1.49211551e-06
0.0852          	4.05675666e-04	3.33817268e-04	4.94880378e-04	1.04143336e-03	1.18580924e-06	1.45855626e-06
0.08522         	4.04414464e-04	3.32904466e-04	4.96281917e-04	1.04183848e-03	1.18141896e-06	1.49079630e-06
0.08524         	4.03139660e-04	3.31962040e-04	4.97671907e-04	1.04219510e-03	1.17622131e-06	1.51768897e-06
0.08526         	4.01839325e-04	3.30983168e-04	4.99080832e-04	1.04251938e-03	1.17129385e-06	1.54955230e-06
0.08528         	4.00513888e-04	3.30051831e-04	5.00503635e-04	1.04278680e-03	1.16757764e-06	1.56304359e-06
0.0853          	3.99196163e-04	3.29122149e-04	5.01912622e-04	1.04299208e-03	1.16474187e-06	1.55002129e-06
0.08532         	3.97896840e-04	3.28178521e-04	5.03297144e-04	1.04311042e-03	1.16224675e-06	1.50934497e-06
0.08534         	3.96645022e-04	3.27232227e-04	5.04680762e-04	1.04317429e-03	1.15910653e-06	1.45069063e-06
0.08536         	3.95438540e-04	3.26272404e-04	5.06040021e-04	1.04328008e-03	1.15505996e-06	1.48035970e-06
0.08538         	3.94244123e-04	3.25285109e-04	5.07369518e-04	1.04339621e-03	1.15190226e-06	1.51736199e-06
0.0854          	3.93099657e-04	3.24266622e-04	5.08711463e-04	1.04347956e-03	1.14913442e-06	1.54537680e-06
0.08542         	3.92004578e-04	3.23268643e-04	5.10064546e-04	1.04352214e-03	1.14566184e-06	1.56078486e-06
0.08544         	3.90944011e-04	3.22301654e-04	5.11411926e-04	1.04352400e-03	1.14216285e-06	1.55774363e-06
0.08546         	3.89918967e-04	3.21330844e-04	5.12728718e-04	1.04348586e-03	1.13842745e-06	1.50891336e-06
0.08548         	3.88937828e-04	3.20337079e-04	5.14024872e-04	1.04342373e-03	1.13462859e-06	1.44837091e-06
0.0855          	3.87966606e-04	3.19340059e-04	5.15300775e-04	1.04343640e-03	1.13162735e-06	1.44983161e-06
0.08552         	3.86985120e-04	3.18325523e-04	5.16553666e-04	1.04342147e-03	1.12961190e-06	1.48931723e-06
0.08554         	3.85997405e-04	3.17286329e-04	5.17810526e-04	1.04337855e-03	1.12860680e-06	1.52274906e-06
0.08556         	3.85001340e-04	3.16266220e-04	5.19075601e-04	1.04331453e-03	1.12749142e-06	1.54977722e-06
0.08558         	3.84004872e-04	3.15275719e-04	5.20321049e-04	1.04320791e-03	1.12665961e-06	1.54944432e-06
0.0856          	3.83009426e-04	3.14293682e-04	5.21539831e-04	1.04307080e-03	1.12526354e-06	1.50817537e-06
0.08562         	3.82013253e-04	3.13311319e-04	5.22732954e-04	1.04292109e-03	1.12378547e-06	1.43752558e-06
0.08564         	3.81009158e-04	3.12308222e-04	5.23903341e-04	1.04282238e-03	1.12174177e-06	1.46226739e-06
0.08566         	3.80026133e-04	3.11295666e-04	5.25047427e-04	1.04271618e-03	1.11841794e-06	1.48362791e-06
0.08568         	3.79030224e-04	3.10268875e-04	5.26186706e-04	1.04256247e-03	1.11573646e-06	1.51581837e-06
0.0857          	3.78022896e-04	3.09262419e-04	5.27352433e-04	1.04239984e-03	1.11392704e-06	1.54619031e-06
0.08572         	3.77006959e-04	3.08271177e-04	5.28499912e-04	1.04221120e-03	1.11304782e-06	1.53875158e-06
0.08574         	3.76003874e-04	3.07272240e-04	5.29618779e-04	1.04199438e-03	1.11179680e-06	1.49831153e-06
0.08576         	3.75052766e-04	3.06272017e-04	5.30711151e-04	1.04178830e-03	1.11003329e-06	1.44213784e-06
0.08578         	3.74141269e-04	3.05260804e-04	5.31786975e-04	1.04165087e-03	1.10804684e-06	1.45548286e-06
0.0858          	3.73221575e-04	3.04231679e-04	5.32841244e-04	1.04148419e-03	1.10680874e-06	1.49487288e-06
0.08582         	3.72281924e-04	3.03158721e-04	5.33892355e-04	1.04128119e-03	1.10513303e-06	1.52219632e-06
0.08584         	3.71333450e-04	3.02110150e-04	5.34966811e-04	1.04106733e-03	1.10413579e-06	1.54893745e-06
0.08586         	3.70383939e-04	3.01086821e-04	5.36037227e-04	1.04080855e-03	1.10346958e-06	1.54826524e-06
0.08588         	3.69463452e-04	3.00057318e-04	5.37074431e-04	1.04054427e-03	1.10263102e-06	1.52047028e-06
0.0859          	3.68550298e-04	2.99004859e-04	5.38087063e-04	1.04025076e-03	1.10230716e-06	1.45793571e-06
0.08592         	3.67644073e-04	2.97954944e-04	5.39085531e-04	1.04000652e-03	1.10042235e-06	1.45535657e-06
0.08594         	3.66765821e-04	2.96899370e-04	5.40054695e-04	1.03977657e-03	1.09821980e-06	1.49391301e-06
0.08596         	3.65896240e-04	2.95821499e-04	5.41012199e-04	1.03954764e-03	1.09695081e-06	1.51617081e-06
0.08598         	3.65031192e-04	2.94745147e-04	5.42000803e-04	1.03932901e-03	1.09525249e-06	1.54155737e-06
0.086           	3.64147381e-04	2.93730498e-04	5.42977365e-04	1.03911037e-03	1.09335772e-06	1.55032477e-06
0.08602         	3.63263257e-04	2.92704582e-04	5.43928210e-04	1.03889718e-03	1.09131056e-06	1.52228239e-06
0.08604         	3.62374995e-04	2.91667896e-04	5.44845162e-04	1.03871277e-03	1.09062374e-06	1.45923960e-06
0.08606         	3.61471037e-04	2.90614512e-04	5.45750981e-04	1.03858320e-03	1.08902472e-06	1.44172027e-06
0.08608         	3.60550930e-04	2.89555719e-04	5.46641437e-04	1.03851060e-03	1.08723750e-06	1.45534634e-06
0.0861          	3.59599082e-04	2.88478134e-04	5.47530415e-04	1.03842570e-03	1.08582427e-06	1.49858893e-06
0.08612         	3.58619029e-04	2.87401992e-04	5.48449902e-04	1.03837055e-03	1.08500604e-06	1.52506013e-06
0.08614         	3.57612301e-04	2.86350905e-04	5.49359476e-04	1.03832246e-03	1.08494829e-06	1.53641938e-06
0.08616         	3.56588686e-04	2.85338591e-04	5.50241392e-04	1.03829177e-03	1.08503591e-06	1.51430004e-06
0.08618         	3.55554038e-04	2.84316282e-04	5.51096722e-04	1.03825659e-03	1.08513411e-06	1.45153920e-06
0.0862          	3.54510704e-04	2.83280142e-04	5.51926367e-04	1.03827219e-03	1.08572356e-06	1.44390706e-06
0.08622         	3.53450789e-04	2.82230434e-04	5.52733173e-04	1.03833120e-03	1.08457851e-06	1.45988736e-06
0.08624         	3.52361062e-04	2.81168382e-04	5.53522643e-04	1.03837952e-03	1.08397585e-06	1.49694228e-06
0.08626         	3.51241342e-04	2.80120024e-04	5.54344055e-04	1.03842618e-03	1.08441483e-06	1.52981474e-06
0.08628         	3.50096116e-04	2.79107653e-04	5.55177544e-04	1.03848263e-03	1.08440760e-06	1.53974724e-06
0.0863          	3.48931437e-04	2.78089980e-04	5.55989445e-04	1.03853021e-03	1.08540498e-06	1.51249456e-06
0.08632         	3.47756965e-04	2.77072566e-04	5.56778312e-04	1.03859701e-03	1.08546825e-06	1.45617042e-06
0.08634         	3.46565616e-04	2.76047871e-04	5.57541770e-04	1.03872979e-03	1.08556323e-06	1.43835507e-06
0.08636         	3.45354217e-04	2.75010020e-04	5.58287437e-04	1.03887846e-03	1.08606533e-06	1.48045100e-06
0.08638         	3.44113751e-04	2.73945896e-04	5.59021131e-04	1.03901467e-03	1.08633607e-06	1.50889384e-06
0.0864          	3.42844028e-04	2.72874396e-04	5.59778719e-04	1.03917245e-03	1.08689716e-06	1.53902498e-06
0.08642         	3.41552481e-04	2.71869941e-04	5.60545179e-04	1.03930690e-03	1.08732269e-06	1.54811127e-06
0.08644         	3.40242514e-04	2.70876373e-04	5.61283781e-04	1.03943388e-03	1.08725529e-06	1.53054286e-06
0.08646         	3.38911067e-04	2.69868619e-04	5.61998800e-04	1.03954797e-03	1.08765504e-06	1.47724695e-06
0.08648         	3.37556172e-04	2.68855626e-04	5.62706237e-04	1.03971812e-03	1.08739534e-06	1.42976861e-06
0.0865          	3.36181686e-04	2.67850800e-04	5.63390347e-04	1.03992730e-03	1.08754837e-06	1.47566391e-06
0.08652         	3.34784652e-04	2.66833820e-04	5.64054900e-04	1.04011813e-03	1.08791877e-06	1.50575363e-06
0.08654         	3.33360225e-04	2.65789991e-04	5.64749667e-04	1.04030273e-03	1.08750040e-06	1.53605151e-06
0.08656         	3.31915892e-04	2.64793003e-04	5.65459504e-04	1.04045529e-03	1.08709902e-06	1.54865688e-06
0.08658         	3.30456797e-04	2.63812417e-04	5.66168821e-04	1.04059494e-03	1.08649327e-06	1.53237809e-06
0.0866          	3.28979687e-04	2.62832384e-04	5.66849915e-04	1.04073540e-03	1.08630201e-06	1.47950401e-06
0.08662         	3.27477875e-04	2.61839890e-04	5.67515544e-04	1.04089601e-03	1.08511905e-06	1.43243631e-06
0.08664         	3.25955961e-04	2.60840170e-04	5.68162239e-04	1.04106128e-03	1.08379636e-06	1.44138621e-06
0.08666         	3.24410948e-04	2.59834298e-04	5.68788190e-04	1.04121191e-03	1.08312771e-06	1.48250583e-06
0.08668         	3.22843944e-04	2.58830297e-04	5.69440125e-04	1.04134415e-03	1.08310092e-06	1.51390016e-06
0.0867          	3.21258070e-04	2.57842624e-04	5.70096961e-04	1.04143239e-03	1.08317210e-06	1.53464219e-06
0.08672         	3.19645810e-04	2.56896278e-04	5.70740472e-04	1.04147768e-03	1.08411812e-06	1.52438885e-06
0.08674         	3.18015249e-04	2.55933218e-04	5.71359542e-04	1.04150037e-03	1.08481171e-06	1.47593434e-06
0.08676         	3.16356967e-04	2.54976019e-04	5.71969707e-04	1.04155642e-03	1.08652007e-06	1.43211520e-06
0.08678         	3.14675988e-04	2.54011407e-04	5.72566838e-04	1.04164475e-03	1.08735134e-06	1.45870200e-06
0.0868          	3.12966603e-04	2.53032104e-04	5.73139756e-04	1.04171547e-03	1.08761165e-06	1.48343496e-06
0.08682         	3.11241396e-04	2.52041762e-04	5.73738069e-04	1.04173208e-03	1.08902702e-06	1.51860990e-06
0.08684         	3.09505786e-04	2.51096853e-04	5.74359351e-04	1.04173544e-03	1.09007540e-06	1.53929521e-06
0.08686         	3.07750519e-04	2.50159277e-04	5.74959023e-04	1.04169661e-03	1.09232676e-06	1.51976640e-06
0.08688         	3.05969074e-04	2.49222933e-04	5.75534394e-04	1.04162316e-03	1.09410172e-06	1.47299187e-06
0.0869          	3.04163222e-04	2.48297272e-04	5.76091868e-04	1.04157432e-03	1.09500145e-06	1.43371597e-06
0.08692         	3.02331992e-04	2.47401464e-04	5.76648323e-04	1.04152599e-03	1.09593949e-06	1.47130666e-06
0.08694         	3.00472057e-04	2.46516744e-04	5.77186623e-04	1.04146521e-03	1.09727326e-06	1.50121453e-06
0.08696         	2.98611465e-04	2.45609219e-04	5.77740891e-04	1.04137301e-03	1.09779304e-06	1.53278609e-06
0.08698         	2.96756510e-04	2.44763896e-04	5.78320520e-04	1.04128861e-03	1.09869814e-06	1.54852946e-06
0.087           	2.94884746e-04	2.43938756e-04	5.78896739e-04	1.04115647e-03	1.09933063e-06	1.53619306e-06
0.08702         	2.93005697e-04	2.43115033e-04	5.79442062e-04	1.04100772e-03	1.10060446e-06	1.50064832e-06
0.08704         	2.91110771e-04	2.42295763e-04	5.79977943e-04	1.04087159e-03	1.10132929e-06	1.43055656e-06
0.08706         	2.89200453e-04	2.41481021e-04	5.80502841e-04	1.04073288e-03	1.10160774e-06	1.46274304e-06
0.08708         	2.87291848e-04	2.40668593e-04	5.81012046e-04	1.04058429e-03	1.10226179e-06	1.50296374e-06
0.0871          	2.85385262e-04	2.39847135e-04	5.81531771e-04	1.04041461e-03	1.10274041e-06	1.53485316e-06
0.08712         	2.83486747e-04	2.39038671e-04	5.82076480e-04	1.04021493e-03	1.10290714e-06	1.55191094e-06
0.08714         	2.81599871e-04	2.38291446e-04	5.82611092e-04	1.03998320e-03	1.10332380e-06	1.54361659e-06
0.08716         	2.79713434e-04	2.37534759e-04	5.83119764e-04	1.03972178e-03	1.10351867e-06	1.50431364e-06
0.08718         	2.77822761e-04	2.36777768e-04	5.83608174e-04	1.03945223e-03	1.10399582e-06	1.43457787e-06
0.0872          	2.75919905e-04	2.36034867e-04	5.84078184e-04	1.03917902e-03	1.10400486e-06	1.44542981e-06
0.08722         	2.74024710e-04	2.35298113e-04	5.84528517e-04	1.03890240e-03	1.10413894e-06	1.47984402e-06
0.08724         	2.72142185e-04	2.34569266e-04	5.84982143e-04	1.03857847e-03	1.10492838e-06	1.52123515e-06
0.08726         	2.70258276e-04	2.33861210e-04	5.85469889e-04	1.03821599e-03	1.10588565e-06	1.54926389e-06
0.08728         	2.68374859e-04	2.33196266e-04	5.85958960e-04	1.03782449e-03	1.10768365e-06	1.54363969e-06
0.0873          	2.66515889e-04	2.32545169e-04	5.86426716e-04	1.03739477e-03	1.10848224e-06	1.50211410e-06
0.08732         	2.64657012e-04	2.31889948e-04	5.86865978e-04	1.03696921e-03	1.10929846e-06	1.44560506e-06
0.08734         	2.62798720e-04	2.31236730e-04	5.87300015e-04	1.03657217e-03	1.11054090e-06	1.46577222e-06
0.08736         	2.60956013e-04	2.30587412e-04	5.87716792e-04	1.03613276e-03	1.11077249e-06	1.48421130e-06
0.08738         	2.59125937e-04	2.29937354e-04	5.88135098e-04	1.03561459e-03	1.11197121e-06	1.51752581e-06
0.0874          	2.57297979e-04	2.29320389e-04	5.88597445e-04	1.03505741e-03	1.11400763e-06	1.54746025e-06
0.08742         	2.55481157e-04	2.28741661e-04	5.89058247e-04	1.03445074e-03	1.11613127e-06	1.54187480e-06
0.08744         	2.53668592e-04	2.28177205e-04	5.89495405e-04	1.03382632e-03	1.11882494e-06	1.50684484e-06
0.08746         	2.51891026e-04	2.27611154e-04	5.89904578e-04	1.03321519e-03	1.12045831e-06	1.45752702e-06
0.08748         	2.50141967e-04	2.27063858e-04	5.90296469e-04	1.03260299e-03	1.12153314e-06	1.46995947e-06
0.0875          	2.48420810e-04	2.26520824e-04	5.90662537e-04	1.03195638e-03	1.12290330e-06	1.51091869e-06
0.08752         	2.46728453e-04	2.25953307e-04	5.91026508e-04	1.03126351e-03	1.12379724e-06	1.53697760e-06
0.08754         	2.45048740e-04	2.25417204e-04	5.91444793e-04	1.03056387e-03	1.12545872e-06	1.56175974e-06
0.08756         	2.43396236e-04	2.24934444e-04	5.91861828e-04	1.02980067e-03	1.12715815e-06	1.55940515e-06
0.08758         	2.41751672e-04	2.24463213e-04	5.92257518e-04	1.02898586e-03	1.12882309e-06	1.53612903e-06
0.0876          	2.40118960e-04	2.23989152e-04	5.92627949e-04	1.02816873e-03	1.13050540e-06	1.47496747e-06
0.08762         	2.38498835e-04	2.23525591e-04	5.92980890e-04	1.02734523e-03	1.13157565e-06	1.46454998e-06
0.08764         	2.36903105e-04	2.23079516e-04	5.93307253e-04	1.02650919e-03	1.13219481e-06	1.50736405e-06
0.08766         	2.35320423e-04	2.22632467e-04	5.93630380e-04	1.02565009e-03	1.13318328e-06	1.53435283e-06
0.08768         	2.33738863e-04	2.22190664e-04	5.93994719e-04	1.02475798e-03	1.13346200e-06	1.56609525e-06
0.0877          	2.32172432e-04	2.21837532e-04	5.94368349e-04	1.02384205e-03	1.13401249e-06	1.56820880e-06
0.08772         	2.30617450e-04	2.21496351e-04	5.94721431e-04	1.02288971e-03	1.13481776e-06	1.54330405e-06
0.08774         	2.29082018e-04	2.21173834e-04	5.95059410e-04	1.02191599e-03	1.13665956e-06	1.48424042e-06
0.08776         	2.27549631e-04	2.20850319e-04	5.95388903e-04	1.02099422e-03	1.13706948e-06	1.46586094e-06
0.08778         	2.26049752e-04	2.20535074e-04	5.95706535e-04	1.02003857e-03	1.13714082e-06	1.48744307e-06
0.0878          	2.24547381e-04	2.20219458e-04	5.96015626e-04	1.01905615e-03	1.13779259e-06	1.53588125e-06
0.08782         	2.23040983e-04	2.19921265e-04	5.96374473e-04	1.01805266e-03	1.13868101e-06	1.56554989e-06
0.08784         	2.21533576e-04	2.19641834e-04	5.96728447e-04	1.01699269e-03	1.14066761e-06	1.57730974e-06
